CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
-0.39278636560296337,-0.47905118652877415,-0.7306031448754035,-0.2712369486055105,-0.4799152802459546,-0.6168643263490142,-0.9849012582600637,0.06151609878130705,-0.5107056533278975,-0.7580753486155928,0.30615793861154933,0.4307401109287604,-0.5478873194891407,-0.1488982291377822
-0.3824596637923454,-0.47905118652877415,-0.7306031448754035,-0.2712369486055105,-0.4799152802459546,-0.45046030824402755,-1.3905983838580147,0.020054321829432665,-0.5107056533278975,-0.7580753486155928,0.30615793861154933,0.3918256425880507,-0.36156425200901426,0.25629840785504704
-0.3984997268091119,2.655920037460878,-1.1668608829719422,-0.2712369486055105,-1.1084070595998372,0.4518511347562832,-1.6921785480193237,0.7614042531047194,-0.7426572699402222,-0.9186952808688726,-0.10979457108827881,0.41649763980694454,-1.1575473564645538,0.9243252958702523
-0.39785124779961567,2.655920037460878,-1.1668608829719422,-0.2712369486055105,-1.1084070595998372,1.0672590982652401,-1.9075929509916871,0.7614042531047194,-0.7426572699402222,-0.9186952808688726,-0.10979457108827881,0.4163854943650406,-1.478132634334771,1.373326974700144
-0.38763987950410944,-0.47905118652877415,-0.5929138255426087,-0.2712369486055105,-0.931367121753673,0.7028916793112185,-2.3707339173822684,0.9139874092521241,-0.7426572699402222,-1.0317241220841438,-0.2946623531770926,0.30188499818099196,-1.0863061836045054,0.46437235658109477
-0.38611007835083483,-0.47905118652877415,-0.5929138255426087,-0.2712369486055105,-0.931367121753673,-0.1592532765603031,-2.237895035549311,0.9139874092521241,-0.7426572699402222,-1.0317241220841438,-0.2946623531770926,0.27900732803256273,-0.9534139957694154,0.3220059706106411
-0.38815670421805354,-0.47905118652877415,-0.5929138255426087,-0.2712369486055105,-0.931367121753673,-0.3027050163059801,-1.0387548590031546,0.9139874092521241,-0.7426572699402222,-1.0317241220841438,-0.2946623531770926,0.34651888405880876,-0.44102556019906813,-0.12699570821925094
-0.38285462667900166,-0.47905118652877415,-0.5929138255426087,-0.2712369486055105,-0.931367121753673,-0.8578632491217514,-1.261349742074597,0.6179340997165879,-0.7426572699402222,-1.0317241220841438,-0.2946623531770926,0.4307401109287604,-0.3506040715690068,-0.3350696569452983
-0.38101146654127255,-0.47905118652877415,-0.5929138255426087,-0.2712369486055105,-0.931367121753673,-0.7086734397862479,-1.2793009423222939,0.6179340997165879,-0.7426572699402222,-1.0317241220841438,-0.2946623531770926,0.4307401109287604,0.18918481510135887,-0.25841083373043877
-0.37388363769696126,-0.47905118652877415,-0.5929138255426087,-0.2712369486055105,-0.931367121753673,-1.2638316726020191,0.9466478883921283,0.9851260852420488,-0.7426572699402222,-1.0317241220841438,-0.2946623531770926,0.4307401109287604,2.4716423917329053,-0.8716814194493155
-0.3775938951170653,-0.47905118652877415,-0.5929138255426087,-0.2712369486055105,-0.931367121753673,-0.9726246409182935,-0.24890204810448863,1.0889952318752254,-0.7426572699402222,-1.0317241220841438,-0.2946623531770926,0.4307401109287604,0.47003943887654903,-0.32411839648603286
-0.39185172890974657,0.39874075618832855,-0.7769827050717133,-0.2712369486055105,-1.0110350937844468,-0.45476386043639805,-0.8341111761794092,1.4358618814035649,-0.6266814616340599,-0.9722352582866327,-0.8030487539213268,0.41571262171361617,0.09328323625129373,-0.2912646151082358
-0.39567405568887426,0.39874075618832855,-0.7769827050717133,-0.2712369486055105,-1.0110350937844468,0.33135167336991467,-1.7173102283660993,1.4358618814035649,-0.6266814616340599,-0.9722352582866327,-0.8030487539213268,0.4307401109287604,-1.0260251911844647,0.2891521892328441
-0.40002626380629835,2.655920037460878,-1.0146779510778008,-0.2712369486055105,-1.267743003661385,-0.5623526652456564,-0.7658966152381608,1.6768077658764828,-0.7426572699402222,0.3722130635371176,1.1842799035334113,0.4307401109287604,0.27823628117641924,-0.37887469878236113
-0.40007957835573676,3.2829142822588087,-1.417600380283242,-0.2712369486055105,-1.329706981907542,1.3900255126930139,-1.6885883079697843,2.333755069501752,-0.5107056533278975,-1.0733663267424014,-0.2946623531770926,0.41986200306406657,-1.0904162512695084,1.4280832769964722
-0.3992700676458959,3.0739162006594984,-1.4871697205777068,-0.2712369486055105,-1.267743003661385,0.1477334464954473,-1.1931351811333482,2.5680212660882917,-0.8586330782463846,-0.5558132117040552,-0.5719640263103108,0.4307401109287604,-0.9588940859894192,0.25629840785504704
-0.3999479240601847,3.700910445457429,-1.4031067677218954,-0.2712369486055105,-1.2588910067690768,0.7688794795942305,-1.0208036587554576,2.1563616440620863,-0.5107056533278975,-0.8948997353498682,-1.5887368277987817,0.38588193416713495,-1.2082381909995878,1.0119353795443775
-0.3847010509728188,0.5659392214677766,-0.8509001291345819,-0.2712369486055105,-0.8871071372921319,-0.19368169409926575,-1.4265007843534085,1.913030156772605,-0.16277822840941053,-0.7283309167168373,0.5372426662225653,0.36098564606443323,-0.8095616274943179,0.102980761425328
-0.3902686132070336,0.5659392214677766,-0.8509001291345819,-0.2712369486055105,-0.8871071372921319,-0.5064064867448427,-0.7802575754363184,1.4918281234801458,-0.16277822840941053,-0.7283309167168373,0.5372426662225653,0.4307401109287604,-0.48623630451409877,-0.30221587556750124
-0.3852592216638785,0.5659392214677766,-0.8509001291345819,-0.2712369486055105,-0.8871071372921319,-0.7732267226718027,-0.09811196602383412,1.6318152967560942,-0.16277822840941053,-0.7283309167168373,0.5372426662225653,0.41066607682793344,0.05218255960126603,-0.40077721970089236
-0.38282307317015035,0.5659392214677766,-0.8509001291345819,-0.2712369486055105,-0.8871071372921319,-0.45046030824402755,0.8784333274508802,1.4376749395441533,-0.16277822840941053,-0.7283309167168373,0.5372426662225653,0.21968238926531292,0.22891546919638567,-0.696461252101065
-0.38950806483851375,0.5659392214677766,-0.8509001291345819,-0.2712369486055105,-0.8871071372921319,0.25245321650979247,-0.04066812523120407,1.6318630088124257,-0.16277822840941053,-0.7283309167168373,0.5372426662225653,0.4307401109287604,-0.82737192070933,-0.01748310362659438
-0.38774215639486886,0.5659392214677766,-0.8509001291345819,-0.2712369486055105,-0.8871071372921319,0.6914155401315644,-0.9166866973188154,1.992279882338846,-0.16277822840941053,-0.7283309167168373,0.5372426662225653,0.4159369125974241,-0.4478756729740728,0.2891521892328441
-0.39938322505694895,0.25244209906881143,-1.3944106001850871,-0.2712369486055105,-1.2137458226183047,1.1820204900617821,-0.3386580493429734,2.58486362197323,-0.7426572699402222,-1.1328551905399125,0.028856265478331127,0.3896948791918735,-0.6465289434492073,1.1652530259740967
-0.39760643609301055,2.8649181190601882,-1.1059877102142857,-0.2712369486055105,-1.373966966369083,0.014323328531967276,-1.8357881500008995,1.3389109829384227,-0.6266814616340599,-0.4130399385900286,-1.1265673725767489,0.4307401109287604,-1.1095965670395211,0.12488328234385924
-0.39674143472967255,2.8649181190601882,-1.1059877102142857,-0.2712369486055105,-1.373966966369083,-0.7072389223887907,-1.3582862234121602,1.3389109829384227,-0.6266814616340599,-0.4130399385900286,-1.1265673725767489,0.4307401109287604,-0.34649400390400414,-0.32411839648603286
-0.39520728136828054,0.04344401746950128,-0.7146601710579219,-0.2712369486055105,-1.2765950005536932,-0.5766978392202239,-1.7065395082174812,1.2847577990024301,-0.6266814616340599,-0.36544884755201973,0.16750710204493943,0.42300207543738005,-0.6396788306742028,-0.03938562454512561
-0.3867585573603311,0.04344401746950128,-0.7146601710579219,-0.2712369486055105,-1.2765950005536932,-0.9841007800979477,-1.1536425405884152,1.2847577990024301,-0.6266814616340599,-0.36544884755201973,0.16750710204493943,0.4307401109287604,0.043962424271260396,-0.543143605671346
-0.3875615397579958,0.04344401746950128,-0.7146601710579219,-0.2712369486055105,-1.2765950005536932,-0.566656217438027,-1.2900716624709119,1.2847577990024301,-0.6266814616340599,-0.36544884755201973,0.16750710204493943,0.4307401109287604,-0.5451472743791389,-0.159849489597048
-0.3919028673551263,-0.47905118652877415,-0.027662935650083213,-0.2712369486055105,-1.2411870129844604,0.19650703800897737,-2.237895035549311,0.7071079329997334,-0.6266814616340599,-0.603404302742064,0.30615793861154933,0.28304456394110916,-0.8287419432643309,0.20154210555871876
-0.38423210054816637,-0.47905118652877415,-0.027662935650083213,-0.2712369486055105,-1.2411870129844604,-0.4576328952313113,-1.8465588701495175,0.7071079329997334,-0.6266814616340599,-0.603404302742064,0.30615793861154933,0.20689780888824982,-0.39581481588403744,-0.07223940592292266
-0.391535105769204,-0.47905118652877415,-0.027662935650083213,-0.2712369486055105,-1.2411870129844604,-0.30844308589580655,-2.1948121549548385,0.7071079329997334,-0.6266814616340599,-0.603404302742064,0.30615793861154933,0.3635649912282269,-0.9931446498644424,0.04822445912899972
-0.39115646366298806,-0.47905118652877415,0.26510803808912226,-0.2712369486055105,-1.0287390875690634,0.008585258942139535,-0.859242856526185,0.3327114269682508,-0.5107056533278975,-0.05015786942521103,0.07507321100053334,0.277437291845906,-0.5245969360541249,-0.10509318730071972
-0.3904590223121709,-0.47905118652877415,0.26510803808912226,-0.2712369486055105,-1.0287390875690634,-0.0014563628400574209,0.1998779580879352,0.11781632525220664,-0.5107056533278975,-0.05015786942521103,0.07507321100053334,0.1701141039437173,-0.10948010188884347,-0.25841083373043877
-0.39203234554661964,-0.47905118652877415,0.26510803808912226,-0.2712369486055105,-1.0287390875690634,-0.20085428108654946,-0.83052093612987,0.13609004282708317,-0.5107056533278975,-0.05015786942521103,0.07507321100053334,0.31926754167612126,-0.34238393623900143,-0.17080075005631343
-0.3953628728084784,-0.47905118652877415,0.26510803808912226,-0.2712369486055105,-1.0287390875690634,-0.06887868052052543,-0.546891972216258,0.5767585951027013,-0.5107056533278975,-0.05015786942521103,0.07507321100053334,0.3129873969294937,-0.05878926735380923,-0.12699570821925094
-0.3970308565694812,0.5659392214677766,-0.8900328830502183,-0.2712369486055105,-1.1261110533844536,0.6412074312205783,-1.272120462223215,0.7612134048793944,-0.6266814616340599,-0.7461775758560906,0.21372404756714328,0.4307401109287604,-1.0246551686294636,0.6176900030108138
-0.39665112641123595,0.5659392214677766,-0.8900328830502183,-0.2712369486055105,-1.1261110533844536,0.48627955229524583,0.052678116056820386,0.7612134048793944,-0.6266814616340599,-0.7461775758560906,0.21372404756714328,0.41649763980694454,-0.7602408155142846,0.16868832418092172
-0.39752483219080886,0.5659392214677766,-0.8900328830502183,-0.2712369486055105,-1.1261110533844536,0.031537537301447954,-1.3187935828672268,0.7612134048793944,-0.6266814616340599,-0.7461775758560906,0.21372404756714328,0.4307401109287604,-0.8287419432643309,0.26724966831431285
-0.3976423418099793,0.5659392214677766,-0.8900328830502183,-0.2712369486055105,-1.1261110533844536,-0.16212231135521635,-0.7982087756840153,0.7612134048793944,-0.6266814616340599,-0.7461775758560906,0.21372404756714328,0.3605370642968167,-0.7205101614192576,0.05917571958826514
-0.39600155934971043,-0.47905118652877415,-0.9436592495272015,-0.2712369486055105,-0.9225151248613648,0.15634055088018828,-0.7515356550400033,0.46477839889320843,-0.7426572699402222,-0.9484397127676282,-0.01736068004387273,0.4307401109287604,-0.4314354023140618,0.16868832418092172
-0.39526603617786576,-0.47905118652877415,-0.9436592495272015,-0.2712369486055105,-0.9225151248613648,0.5020592436672705,-0.4607262110273126,0.3017463024092561,-0.7426572699402222,-0.9484397127676282,-0.01736068004387273,0.37915320765289157,-0.8547723718093485,0.46437235658109477
-0.39586120063792346,-0.47905118652877415,-0.9436592495272015,-0.2712369486055105,-0.9225151248613648,-0.38016895576864634,-0.8556526164766456,0.29673653649447246,-0.7426572699402222,-0.9484397127676282,-0.01736068004387273,0.420534875715491,0.012451905506238984,0.01537067775120267
-0.39534764008006745,-0.47905118652877415,-1.100190265189747,-0.2712369486055105,-0.5684352491690368,1.0428723025084743,0.6235262839335832,-0.18300818991645632,-0.8586330782463846,-0.8116153260333527,-0.34087929869929484,0.4307401109287604,-0.9958846949744442,0.13583454280312504
-0.3957371627065769,-0.47905118652877415,-1.100190265189747,-0.2712369486055105,-0.5684352491690368,1.1461575551253622,-0.20940940755955528,-0.18644345797230788,-0.8586330782463846,-0.8116153260333527,-0.34087929869929484,0.42131989380881935,-0.9684842438744256,0.6943488262256733
-0.3964095788607189,-0.47905118652877415,-1.100190265189747,-0.2712369486055105,-0.5684352491690368,0.19650703800897737,-0.10170220607337381,-0.3401717034716627,-0.8586330782463846,-0.8116153260333527,-0.34087929869929484,0.37780746235004276,-0.5424072292691369,0.026321938210468483
-0.39722779398679464,-0.47905118652877415,-1.100190265189747,-0.2712369486055105,-0.5684352491690368,0.1792928292394967,0.17833651779069906,-0.3402671275843252,-0.8586330782463846,-0.8116153260333527,-0.34087929869929484,0.3931713878908995,-0.6259786051241937,-0.03938562454512561
-0.398377864981824,0.6913380704273628,0.5854168756948865,-0.2712369486055105,-0.7897351714767415,-0.09900354586711756,-1.437271504502027,-0.06649534835549273,-0.6266814616340599,-0.8116153260333527,-0.15601151661048265,0.42434782074022886,-0.8986130935693782,0.2891521892328441
-0.39683391915216776,0.6913380704273628,0.5854168756948865,-0.2712369486055105,-0.7897351714767415,-0.04449188476376102,0.300404679475038,-0.09078078502810957,-0.6266814616340599,-0.8116153260333527,-0.15601151661048265,0.4307401109287604,-0.2985432144789717,-0.19270327097484466
-0.38822742759996165,-0.47905118652877415,-1.1755570505087503,-0.2712369486055105,-0.9579231124305976,0.4948866566799868,-0.3996921301851431,-0.14793982851297216,-0.8586330782463846,-0.7759220077548461,-0.24844540765488873,-0.00572994896185439,-0.8383321011493373,0.6614950448478762
-0.38898906402051087,-0.47905118652877415,-1.1755570505087503,-0.2712369486055105,-0.9579231124305976,-0.16786038094504283,0.023956195660504855,-0.14793982851297216,-0.8586330782463846,-0.7759220077548461,-0.24844540765488873,0.37388237188340023,-0.19579152285390206,-0.10509318730071972
-0.3883590818955137,-0.47905118652877415,-1.1755570505087503,-0.2712369486055105,-0.9579231124305976,2.566329778607571,0.25373155883102605,-0.14793982851297216,-0.8586330782463846,-0.7759220077548461,-0.24844540765488873,0.4307401109287604,-1.172617604569564,1.7894748721522393
-0.3925981326018848,-0.47905118652877415,-1.1755570505087503,-0.2712369486055105,-0.9579231124305976,2.2091349466408334,-1.1500523005388756,-0.14793982851297216,-0.8586330782463846,-0.7759220077548461,-0.24844540765488873,0.3929470970070909,-1.2602990480896232,2.3479891555747874
-0.3940419776448402,-0.47905118652877415,-1.1755570505087503,-0.2712369486055105,-0.9579231124305976,1.6295899180682962,-0.23095084785679168,-0.14793982851297216,-0.8586330782463846,-0.7759220077548461,-0.24844540765488873,0.4307401109287604,-0.90135313867938,1.1871555468926283
-0.38533103309781597,-0.47905118652877415,-0.3537692182803864,-0.2712369486055105,-0.29402334550748216,0.6412074312205783,0.3937509207630625,-0.4902261206335095,-0.5107056533278975,-0.13344227874172654,1.0918460124890035,0.40674098636129097,-0.4588358534140803,0.5629337007144856
-0.3890674037666245,-0.47905118652877415,-0.3537692182803864,-0.2712369486055105,-0.29402334550748216,0.7186713706832433,0.0849902765026746,-0.4528675805261244,-0.5107056533278975,-0.13344227874172654,1.0918460124890035,0.4159369125974241,-0.6985898005392427,0.45342109612182896
-0.37661573634267426,-0.47905118652877415,-0.3537692182803864,-0.2712369486055105,-0.29402334550748216,0.1792928292394967,0.591214123487729,-0.5203324281785414,-0.5107056533278975,-0.13344227874172654,1.0918460124890035,-3.2263227495627507,-0.29306312425896786,-0.4117284801601578
-0.3863168082364125,-0.47905118652877415,-0.3537692182803864,-0.2712369486055105,-0.29402334550748216,-0.16212231135521635,0.7563651657665408,-0.6604627376234842,-0.5107056533278975,-0.13344227874172654,1.0918460124890035,0.3835268798871499,-0.06015928990881013,-0.24745957327117293
-0.387076268552903,-0.47905118652877415,-0.3537692182803864,-0.2712369486055105,-0.29402334550748216,-0.615429808951557,0.99691124908568,-0.8103263065600059,-0.5107056533278975,-0.13344227874172654,1.0918460124890035,0.3987786599861027,0.507030047861574,-0.31316713602676705
-0.3828785638236475,-0.47905118652877415,-0.3537692182803864,-0.2712369486055105,-0.29402334550748216,-0.6369475699134082,0.8245797267077893,-0.760658055919153,-0.5107056533278975,-0.13344227874172654,1.0918460124890035,0.416946221574561,0.8070649874067775,-0.31316713602676705
-0.3872340360971596,-0.47905118652877415,-0.3537692182803864,-0.2712369486055105,-0.29402334550748216,-0.2195030072534874,0.58403364338865,-0.802930937828659,-0.5107056533278975,-0.13344227874172654,1.0918460124890035,0.3274541589351181,0.18096467977135322,-0.21460579189337628
-0.3875767724864068,-0.47905118652877415,-0.3537692182803864,-0.2712369486055105,-0.29402334550748216,0.2782745296640141,1.0112722092838373,-0.6547850029200628,-0.5107056533278975,-0.13344227874172654,1.0918460124890035,0.4121239675726862,-0.06837942523881577,-0.28031335464897
-0.3728216989163098,-0.47905118652877415,-0.3537692182803864,-0.2712369486055105,-0.29402334550748216,-0.07318223271289591,0.7994480463610135,-0.6012520757163768,-0.5107056533278975,-0.13344227874172654,1.0918460124890035,0.36715364536915684,0.3809879728014889,-0.32411839648603286
-0.389762669013383,-0.47905118652877415,-0.3537692182803864,-0.2712369486055105,-0.29402334550748216,-0.12195582422642598,-0.5217602918694824,-0.4902261206335095,-0.5107056533278975,-0.13344227874172654,1.0918460124890035,0.3924985152394751,0.03163222127625206,-0.07223940592292266
-0.39053409790219645,-0.47905118652877415,-0.14361183614085776,-0.2712369486055105,-0.05501942941516041,0.6239932224510963,0.4547850016052317,-0.5380813131337742,-0.3947298450217352,0.1521042674863266,-0.34087929869929484,0.41604905803932807,-0.35745418434401155,0.04822445912899972
-0.3880914210962922,-0.47905118652877415,-0.14361183614085776,-0.2712369486055105,-0.05501942941516041,-0.5264897303092365,0.8604821272031833,-0.6927160877034231,-0.3947298450217352,0.1521042674863266,-0.34087929869929484,0.40887174975746815,0.47140946143155016,-0.38982595924162655
-0.3773382028901667,-0.47905118652877415,-0.14361183614085776,-0.2712369486055105,-0.05501942941516041,-0.26971111616447474,0.950238128441668,-0.59986842608277,-0.3947298450217352,0.1521042674863266,-0.34087929869929484,0.4307401109287604,0.5919714462716317,-0.40077721970089236
-0.386021946136457,-0.47905118652877415,-0.14361183614085776,-0.2712369486055105,-0.05501942941516041,-0.0373192977764773,0.5481312428932562,-0.7389490702884247,-0.3947298450217352,0.1521042674863266,-0.34087929869929484,0.33922943033504493,-0.31772353024898475,-0.4226797406194236
-0.38507860502700536,-0.47905118652877415,-0.14361183614085776,-0.2712369486055105,-0.05501942941516041,-0.37156185138390535,0.4906874021006256,-0.5047305857582159,-0.3947298450217352,0.1521042674863266,-0.34087929869929484,0.4039373503136894,-0.3382738685739985,-0.3460209174045641
-0.3939995436156954,-0.47905118652877415,2.123189168453783,-0.2712369486055105,0.24594846492331784,-0.5881739783998781,0.027546435710044552,-0.7383765256124495,-0.8586330782463846,-1.2994240091729437,0.25994099308934715,0.34382739345311114,0.21932531131137914,-0.03938562454512561
-0.39371012177588666,-0.47905118652877415,2.123189168453783,-0.2712369486055105,0.24594846492331784,-0.395948647140671,0.5445410028437165,-0.7671468955802058,-0.8586330782463846,-1.2994240091729437,0.25994099308934715,0.21508442614724665,0.2056250857613699,-0.2255570523526417
